Video ID,Original URL,Description,Total Comments,Tags
"7542448214708915478","https://www.tiktok.com/@lancome.official/video/7542448214708915478","Who needs a filter with lips like these? 💋 Soft blur, major impact with L'Absolu Rouge Intimatte! #Lancome #LAbsoluRougeIntimatte #Lipstick #Makeup #MatteLipstick      ","9","#Lancome #LAbsoluRougeIntimatte #Lipstick #Makeup #MatteLipstick"
"7542073140508200225","https://www.tiktok.com/@lancome.official/video/7542073140508200225","What’s your nude mood? 👀💋 Have fun with your L’Absolu Rouge Intimatte — the soft-blurred matte that feels like you, but bolder. #Lancome #LAbsoluRougeIntimatte #Lipstick #Makeup #MatteLipstick #MatteLip #SoftMatte #LipCombo #Makeuptiktok #BeautyTok #Beauty","21","#Lancome #LAbsoluRougeIntimatte #Lipstick #Makeup #MatteLipstick #MatteLip #SoftMatte #LipCombo #Makeuptiktok #BeautyTok #Beauty"
"7541704084970097942","https://www.tiktok.com/@lancome.official/video/7541704084970097942","","29",""
"7541331685640637718","https://www.tiktok.com/@lancome.official/video/7541331685640637718","French savoir-faire 🤍​ ​ #Lancome #pink #slowlife #peaceful #retreat ","30","#Lancome #pink #slowlife #peaceful #retreat"
"7541054302035447062","https://www.tiktok.com/@lancome.official/video/7541054302035447062","The collection you need!  #Lancome #Juicytreat #Juicy #Gloss #Lips ","56","#Lancome #Juicytreat #Juicy #Gloss #Lips"
"7540962408421166359","https://www.tiktok.com/@lancome.official/video/7540962408421166359","Nothing tops the perfect outfit like a JuicyTreat @chelseaasoflate 💋 #JuicyTreat #Lancome #LancomeMakeup #Juicy #Gloss     ","27","#JuicyTreat #Lancome #LancomeMakeup #Juicy #Gloss"
"7540679989721615638","https://www.tiktok.com/@lancome.official/video/7540679989721615638","Glowy. Silky. Weightless. Meet your skin’s new obsession: Skin Idôle 3 Serum. 😍✨ #Lancome #Makeup #Makeuptok #BeautyTok #MustHave     ","37","#Lancome #Makeup #Makeuptok #BeautyTok #MustHave"
"7540594128095120662","https://www.tiktok.com/@lancome.official/video/7540594128095120662","Sharing is caring @Audrey Peters🍒 & @Amelia Liana 😉  #JuicyTreat #Lancome #LancomeMakeup #Juicy #Gloss      ","24","#JuicyTreat #Lancome #LancomeMakeup #Juicy #Gloss"
"7540220209035087126","https://www.tiktok.com/@lancome.official/video/7540220209035087126","Good skin starts with great ingredients — and a little Lancôme touch. A bit of Skintint, boosted by skincare actives, goes a long way. 🍯💧 #Lancome #Makeup #Makeuptok #BeautyTok #MustHave     ","36","#Lancome #Makeup #Makeuptok #BeautyTok #MustHave"
"7539175134846782742","https://www.tiktok.com/@lancome.official/video/7539175134846782742","Stop by @From Lucie this weekend to indulge in La vie est belle Vanille Nude & savor an éclair inspired by the notes of the fragrance: glazed vanilla, jasmine and white musk. #nycpopup  #lancomefragrance #lavieestbelle  📍FROM LUCIE - 263 E 10th St, NY, NY 10009 🗓️ 8/15-8/17  ⏰ 11 AM - 7 PM Can't wait to see you there! Bisous!","211","#nycpopup #lancomefragrance #lavieestbelle"
"7538735942618664214","https://www.tiktok.com/@lancome.official/video/7538735942618664214","New La vie est belle adventure! ​ #Lancome #JuliaRoberts #Fragrance #Surprise #Smell   ","378","#Lancome #JuliaRoberts #Fragrance #Surprise #Smell"
"7538457058216037654","https://www.tiktok.com/@lancome.official/video/7538457058216037654","Behind the scenes of Joy Sunday’s full glam, featuring Teint Idole Ultra Wear Foundation and All Over Concealer, built to keep her flawless through an entire day of press.  Look by @Paulyblanch💄 ​ #Lancome #teintidoleultrawear #JoySunday #lancomemakeup #BeautyTok   ","133","#Lancome #teintidoleultrawear #JoySunday #lancomemakeup #BeautyTok"
"7538084595510545686","https://www.tiktok.com/@lancome.official/video/7538084595510545686","On its way 🤭 ​ #Lancome #Fragrance #Surprise #Smell #BeautyTok ","356","#Lancome #Fragrance #Surprise #Smell #BeautyTok"
"7537994095717813526","https://www.tiktok.com/@lancome.official/video/7537994095717813526","Special request for a special guest & #Lancome #Fragrance #Surprise #Smell #BeautyTok    ","115","#Lancome #Fragrance #Surprise #Smell #BeautyTok"
"7537715397223681282","https://www.tiktok.com/@lancome.official/video/7537715397223681282","It's hot to be lazy, and smart to wear SPF. Soak up the last month of summer with UV Expert Supra Screen SPF 50.☀️  #Lancome #UVExpert #Skincare #Sunscreen #Suncare    ","222","#Lancome #UVExpert #Skincare #Sunscreen #Suncare"
"7537667891332795670","https://www.tiktok.com/@lancome.official/video/7537667891332795670","A juicy surprise inside @Tao 😍😉  #JuicyTreat #Lancome #LancomeMakeup #Juicy #Gloss      ","148","#JuicyTreat #Lancome #LancomeMakeup #Juicy #Gloss"
"7537622720280792342","https://www.tiktok.com/@lancome.official/video/7537622720280792342","Small bottle, big glow ✨ Watch how Skin Idôle 3 Serum Supertint gets filled. #Lancome #Makeup #Makeuptok #BeautyTok #MustHave     ","60","#Lancome #Makeup #Makeuptok #BeautyTok #MustHave"
"7537256296970472726","https://www.tiktok.com/@lancome.official/video/7537256296970472726","Found peace in the Domaine De La Rose  🌅​ ​ #Lancome #pink #slowlife #peacefull #retreat #Cleangirl #nature #sound #sunset #Summer #ocean #SelfCare #slowmorning #serenity #Skincare #cosmetic #pilates ​","52","#Lancome #pink #slowlife #peacefull #retreat #Cleangirl #nature #sound #sunset #Summer #ocean #SelfCare #slowmorning #serenity #Skincare #cosmetic #pilates"
"7536988329963736342","https://www.tiktok.com/@lancome.official/video/7536988329963736342","A little science, a lot of glow. Here’s how to personalize your Supertint 👩‍🔬💫 #Lancome #Makeup #Makeuptok #BeautyTok #MustHave #SkinTint #GlowySkin #Beauty #PerfectMatch #Skintok","48","#Lancome #Makeup #Makeuptok #BeautyTok #MustHave #SkinTint #GlowySkin #Beauty #PerfectMatch #Skintok"
"7536880219521600790","https://www.tiktok.com/@lancome.official/video/7536880219521600790","Beautifully designed no matter how you look at it 🌸​ Domaine de la Rose architects: Nems Architectes. #Lancome #DomaineDeLaRose #Architecture #Sustainability #SouthOfFrance #Nature #Beauty ","243","#Lancome #DomaineDeLaRose #Architecture #Sustainability #SouthOfFrance #Nature #Beauty"
"7536138123978247446","https://www.tiktok.com/@lancome.official/video/7536138123978247446","Choose your Juicy side: #JuicyTubes or #JuicyTreat? 🤭  #Lancome #JuicyTubes #Juicy #Gloss #Lips #LipGloss #Shine #Sparkle #Coffee #Lavender #Brown #Satisfying #Shades ","78","#JuicyTubes #JuicyTreat? #Lancome #JuicyTubes #Juicy #Gloss #Lips #LipGloss #Shine #Sparkle #Coffee #Lavender #Brown #Satisfying #Shades"
"7535765085407497494","https://www.tiktok.com/@lancome.official/video/7535765085407497494","Come and take a closer look. All this beauty lies within the Domaine de la Rose 🐝 🌸 #Lancome #DomaineDeLaRose #Architecture #Sustainability #SouthOfFrance #Nature #Beauty ","49","#Lancome #DomaineDeLaRose #Architecture #Sustainability #SouthOfFrance #Nature #Beauty"
"7535398921846246678","https://www.tiktok.com/@lancome.official/video/7535398921846246678","Can’t just pick one shade from L'Absolu Rouge Intimatte, so we tried them all! Which one is you? 💄 🤍 #Lancome #LAbsoluRougeIntimatte #Lipstick #Makeup #MatteLipstick #MatteLip #SoftMatte #LipCombo #Makeuptiktok #BeautyTok #Beauty ","86","#Lancome #LAbsoluRougeIntimatte #Lipstick #Makeup #MatteLipstick #MatteLip #SoftMatte #LipCombo #Makeuptiktok #BeautyTok #Beauty"
"7535025964926078231","https://www.tiktok.com/@lancome.official/video/7535025964926078231","Not just a lipstick - L'Absolu Rouge Intimatte is your power move! 👄 🩷 #Lancome #LAbsoluRougeIntimatte #Lipstick #Makeup #MatteLipstick #MatteLip #SoftMatte #LipCombo #Makeuptiktok #BeautyTok #Beauty #GlamFace ","132","#Lancome #LAbsoluRougeIntimatte #Lipstick #Makeup #MatteLipstick #MatteLip #SoftMatte #LipCombo #Makeuptiktok #BeautyTok #Beauty #GlamFace"
"7534662548847725846","https://www.tiktok.com/@lancome.official/video/7534662548847725846","Pilates girl era this sum’ at the Domaine de la Rose 🩰 Domaine de la Rose architects: Nems Architectes. #Lancome #pink #slowlife #peaceful #retreat #Cleangirl #nature #sound #sunset #Summer #ocean #SelfCare #slowmorning #serenity #Skincare #cosmetic #pilates ","85","#Lancome #pink #slowlife #peaceful #retreat #Cleangirl #nature #sound #sunset #Summer #ocean #SelfCare #slowmorning #serenity #Skincare #cosmetic #pilates"
"7533924751404813590","https://www.tiktok.com/@lancome.official/video/7533924751404813590","The smell of summer is finally out at the Domaine de la Rose... 🌼​ ​ #Lancome #pink #slowlife #peaceful #retreat #Cleangirl #nature #sound #sunset #Summer #ocean #SelfCare #slowmorning #serenity #Skincare #cosmetic #pilates ​","61","#Lancome #pink #slowlife #peaceful #retreat #Cleangirl #nature #sound #sunset #Summer #ocean #SelfCare #slowmorning #serenity #Skincare #cosmetic #pilates"
"7533266323883855106","https://www.tiktok.com/@lancome.official/video/7533266323883855106","Global Ambassador Joy Sunday,  preps for the “Wednesday” season 2 premiere in full Lancôme glam💄  #Lancome #JoySunday #Makeup #Makeuptok #Beauty #BeautyTok #Wednesday #RedCarpet #Juicy #MakeupTutorial #GlossyLip #Gloss #BTS #Fashion ","43","#Lancome #JoySunday #Makeup #Makeuptok #Beauty #BeautyTok #Wednesday #RedCarpet #Juicy #MakeupTutorial #GlossyLip #Gloss #BTS #Fashion"
"7533218095834451222","https://www.tiktok.com/@lancome.official/video/7533218095834451222","That sweet messy summer feeling. #MESSWITHLANCOME #Lancome #TimeToGetMessy #Makeup #Makeuptok #Beauty #BeautyTok #GoldenMakeup #SummerMakeup #SummerBeauty #MakeupTutorial #GlossyLip #Gloss #BTS","111","#MESSWITHLANCOME #Lancome #TimeToGetMessy #Makeup #Makeuptok #Beauty #BeautyTok #GoldenMakeup #SummerMakeup #SummerBeauty #MakeupTutorial #GlossyLip #Gloss #BTS"
"7533174859543694614","https://www.tiktok.com/@lancome.official/video/7533174859543694614","That summer glow is EVERYTHING ✨ #MESSWITHLANCOME #BTMess #Lancome #JoySunday #TimeToGetMessy #Makeup #Makeuptok #Beauty #BeautyTok #GoldenMakeup #SummerMakeup #SummerBeauty #MakeupTutorial #GlossyLip #Gloss #BTS ","29","#MESSWITHLANCOME #BTMess #Lancome #JoySunday #TimeToGetMessy #Makeup #Makeuptok #Beauty #BeautyTok #GoldenMakeup #SummerMakeup #SummerBeauty #MakeupTutorial #GlossyLip #Gloss #BTS"
"7532892861067463958","https://www.tiktok.com/@lancome.official/video/7532892861067463958","Nico + Juicy Tubes = a lavender love story💜 #MESSWITHLANCOME #BTSMess #Lancome #NicoParker #TimeToGetMessy #Makeup #Makeuptok #Beauty #BeautyTok #PurpleMakeup #SummerMakeup #SummerBeauty #MakeupTutorial #GlossyLip #Gloss #BTS ","33","#MESSWITHLANCOME #BTSMess #Lancome #NicoParker #TimeToGetMessy #Makeup #Makeuptok #Beauty #BeautyTok #PurpleMakeup #SummerMakeup #SummerBeauty #MakeupTutorial #GlossyLip #Gloss #BTS"
"7532848191306239254","https://www.tiktok.com/@lancome.official/video/7532848191306239254","@Loreto is bringing the heat backstage at the #MESSWITHLANCOME shoot 🔥 #BTMess #Lancome #LoretoPeralta #TimeToGetMessy #Makeup #Makeuptok #Beauty #BeautyTok #BerryBisou #SummerMakeup #SummerBeauty #Gloss #Glossy #BTS ","24","#MESSWITHLANCOME #BTMess #Lancome #LoretoPeralta #TimeToGetMessy #Makeup #Makeuptok #Beauty #BeautyTok #BerryBisou #SummerMakeup #SummerBeauty #Gloss #Glossy #BTS"
"7532815935435001110","https://www.tiktok.com/@lancome.official/video/7532815935435001110","Last makeup touch before enjoying the day in the South of France 🌸  Domaine de la Rose architects: Nelson Architectes.  #Lancome #pink #slowlife #peaceful #retreat #Cleangirl #nature #sound #sunset #Summer #ocean #SelfCare #slowmorning #serenity #Skincare #cosmetic #pilates ","35","#Lancome #pink #slowlife #peaceful #retreat #Cleangirl #nature #sound #sunset #Summer #ocean #SelfCare #slowmorning #serenity #Skincare #cosmetic #pilates"
